filename,emotion,tempo,rms_mean,rms_std,spec_centroid_mean,spec_centroid_std,spec_bandwidth_mean,spec_bandwidth_std,spec_rolloff_mean,spec_rolloff_std,spec_flatness_mean,spec_flatness_std,zcr_mean,zcr_std,tonnetz_mean,tonnetz_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_1_mean,chroma_1_std,chroma_2_mean,chroma_2_std,chroma_3_mean,chroma_3_std,chroma_4_mean,chroma_4_std,chroma_5_mean,chroma_5_std,chroma_6_mean,chroma_6_std,chroma_7_mean,chroma_7_std,chroma_8_mean,chroma_8_std,chroma_9_mean,chroma_9_std,chroma_10_mean,chroma_10_std,chroma_11_mean,chroma_11_std,chroma_12_mean,chroma_12_std,contrast_1_mean,contrast_1_std,contrast_2_mean,contrast_2_std,contrast_3_mean,contrast_3_std,contrast_4_mean,contrast_4_std,contrast_5_mean,contrast_5_std,contrast_6_mean,contrast_6_std,contrast_7_mean,contrast_7_std
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_mop_happy.wav,happy,135.99917763157896,0.021459132,0.013107396,1777.5027359522853,1590.2234336793601,2006.976078272499,586.0417328809682,2899.766508061835,2667.784014847181,0.013275654,0.0363255,0.08913210605053191,0.14247066663105967,-0.0023538981848838436,0.15005271252032681,-456.413,111.5506,88.504456,62.599552,21.998888,28.97166,-10.030815,33.651424,-7.5744085,30.648407,1.5119513,22.983156,-4.612121,20.587208,3.1631632,17.927837,-17.27411,17.485542,-5.0697093,14.2671,-12.91678,15.497767,-8.928681,13.890374,-0.45010546,8.952811,0.3612466,0.36552075,0.36500433,0.3666293,0.35472387,0.3719739,0.3074702,0.36339223,0.3157034,0.39405936,0.30777177,0.35795996,0.38659444,0.36086407,0.43840498,0.36939427,0.39526793,0.37262952,0.37556693,0.3585219,0.3917285,0.3702497,0.37500602,0.35633358,25.602808385900385,5.572063563253093,21.178190176612034,9.065126911863038,22.84548245015843,8.154156089284447,19.77432902927326,6.3830647353743215,19.0294305426749,5.143982051427763,18.865509460271785,2.937353310469918,48.004759135282264,5.252134216341571
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_mouse_happy.wav,happy,117.45383522727273,0.014111354,0.010443082,2351.080171636583,1961.2930892863153,2176.7997531897586,639.1791457228526,3968.0653673537236,3339.5859106517532,0.032202136,0.057081815,0.1253376412898936,0.15962475540620452,0.005684592060969897,0.1097451269476426,-465.0153,99.10726,79.40033,77.45598,18.938007,26.64341,-9.620367,31.076448,-5.8265243,25.997349,2.6030967,22.20597,-6.717869,17.077742,-2.172771,17.196491,-15.798495,17.921299,-7.5709834,15.827398,-8.299953,14.781611,-8.411807,11.33029,-2.715216,9.875433,0.2741166,0.28654304,0.25163004,0.3071777,0.21597008,0.25002778,0.23567916,0.2743153,0.38823977,0.37512907,0.44973713,0.384802,0.36211398,0.3431537,0.31654072,0.3324327,0.28356513,0.28024924,0.29191273,0.29925972,0.3258425,0.3345875,0.36574993,0.3790388,25.227959878241176,5.394426836495245,19.82770482211613,7.7439450841459045,21.113427317635647,7.971782409045069,18.888928461550996,5.819197181135944,18.39078002744504,5.19626074759901,18.35084573686562,2.2199374163154317,46.85351274268545,5.7074436562004065
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_nag_happy.wav,happy,135.99917763157896,0.017443405,0.01106991,2138.7010830198237,1576.2636418810437,2271.7814042737923,512.3002549853022,3837.5593705610795,2730.339504074434,0.021710975,0.05261069,0.10040838068181818,0.14796121620074046,-0.012562560912617612,0.13222071721226714,-434.4215,127.0142,85.06717,58.11052,12.040989,35.566483,-8.215005,36.45512,5.7675943,21.259079,-4.877426,26.659935,-16.005714,20.044735,3.9086828,19.625404,-11.894752,15.616681,-3.0633726,11.165185,-10.817303,12.202603,-7.8100553,12.766561,-0.8014601,10.08974,0.30892497,0.32870674,0.32449427,0.34472463,0.29963854,0.34625736,0.2813576,0.36799204,0.3150066,0.3628368,0.41520926,0.3626495,0.460089,0.35378236,0.42657727,0.3761419,0.35352707,0.3445899,0.293116,0.3149571,0.26499036,0.3183114,0.27456874,0.3269747,22.93830435577619,5.687140881710538,21.426478093702624,8.252020359069391,22.536123466243726,7.590497374949561,18.113487998252186,5.82558691236194,18.956305020259713,5.193907449629616,19.10277000238155,2.966194704434483,47.43967820689226,6.580901054487472
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_name_happy.wav,happy,95.703125,0.019431861,0.010845417,1940.7157827681306,1627.7886003624437,2108.1994945081096,478.92733179290235,3259.3860257056454,2623.6937476095663,0.017089946,0.040774856,0.09577137936827956,0.15579957074234796,0.018292057249354107,0.16203455759009014,-442.04486,106.690346,84.96094,64.00279,23.371141,29.52032,2.2469184,31.789543,3.5512536,24.818167,-1.9304322,28.43088,-8.915891,20.3189,2.3701053,16.854223,-18.09753,14.635045,-10.960852,12.889807,-14.620355,10.711351,-13.844057,12.734835,-1.7586635,7.9065905,0.29064292,0.3668194,0.19823542,0.26539466,0.19090544,0.27907154,0.21254012,0.30495465,0.27720615,0.3335697,0.31581905,0.35805362,0.26498657,0.3082942,0.29547235,0.35071754,0.3046519,0.35560045,0.32369277,0.39325055,0.21948566,0.28616872,0.246809,0.3331435,24.31557987580311,6.467743381511314,21.653044051440627,7.539096536757045,24.604995619928726,7.289942630587606,20.659522377746256,6.069661726418624,19.210678853971153,4.172845937483263,18.803480688797542,2.708762033775403,48.82276752048274,5.1565007870811295
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_near_happy.wav,happy,117.45383522727273,0.020728208,0.00987592,2117.099939520574,1700.5899119527448,2219.4746498868376,466.2940620249153,3612.627963362069,2844.9199526987936,0.019271957,0.04624879,0.10686624461206896,0.15967568646598074,0.011198126103725238,0.13772507296494704,-434.1084,90.36655,80.02984,67.93478,17.085579,28.921251,-11.128597,31.950634,3.5016174,18.179369,-2.8523927,27.57608,-20.351171,18.239717,-5.011649,21.811127,-14.116333,18.68122,-9.0724,14.516193,-10.203615,13.154125,-15.823522,11.04796,-1.3774525,10.776734,0.21615295,0.29575732,0.251443,0.31003973,0.29842022,0.36184713,0.2942303,0.36768448,0.24378628,0.32878378,0.26000875,0.34028435,0.3647932,0.3974088,0.36500937,0.37992877,0.27176946,0.31478834,0.27249265,0.31046292,0.3079656,0.34873483,0.27955133,0.33380833,23.96550553221957,4.466133736428109,22.598592682331468,8.365926359152839,23.96464327628075,8.20733543577338,18.30273965116401,5.825511389127459,21.267686554159656,6.613854592951997,19.383275221891054,2.60552675446492,46.1039046675103,5.153436823901339
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_neat_happy.wav,happy,123.046875,0.021789316,0.011563731,2488.035416856033,1732.8270744256436,2386.2583128344922,511.03828871660875,4522.605985753677,3021.755676237339,0.024722023,0.04725684,0.11665326286764706,0.16839964528218687,0.028366942532684715,0.17962130439311927,-422.91052,90.64347,56.709335,61.107956,15.6984415,30.849693,0.76343524,31.688005,4.620054,20.198229,-5.8730597,23.302029,-16.541748,16.848782,-1.2409928,18.730772,-20.422796,17.705893,-8.755342,13.644134,-11.015851,12.327276,-12.769606,13.016429,-1.9448231,9.853037,0.2666147,0.31047413,0.17777264,0.24943306,0.19802405,0.28887692,0.21614642,0.29778728,0.26934496,0.36353624,0.28903857,0.37266073,0.28700542,0.36468345,0.30051163,0.352432,0.349976,0.362202,0.35025597,0.36073473,0.32724047,0.33203915,0.3673549,0.36907533,23.463786930101186,3.7492447159182563,22.87828314506892,8.572383991153234,25.55870225876896,8.760346841293215,19.59976192581083,6.452559836950562,20.031335489411564,5.2910228714463905,19.531557317756114,2.660388818975561,46.784957973399926,5.7717019010826105
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_nice_happy.wav,happy,95.703125,0.015384178,0.010415051,2526.9123941207245,1914.4020758507995,2348.0573043678205,542.5027936176658,4356.653225806452,3289.129330793711,0.040377457,0.071800314,0.13696551579301075,0.17701404656985412,-0.0052167604584724145,0.14037607747549602,-443.82034,97.3674,68.35759,68.8215,25.073055,29.276712,-4.668713,36.748775,-0.82597834,21.312382,2.6127248,22.396559,-11.018418,15.798722,0.02453923,16.009308,-18.642681,18.85437,-9.1120825,13.062219,-11.294804,12.9549055,-10.877863,13.724809,-3.5176158,7.841583,0.3753501,0.376336,0.33616602,0.35792395,0.26358598,0.3292624,0.2747186,0.32984325,0.3801177,0.35605812,0.47797832,0.38531297,0.34536263,0.29798254,0.33475906,0.3460678,0.35281175,0.36356258,0.28800172,0.31282339,0.2008113,0.2500408,0.24969639,0.27259466,26.206805242236523,5.940221329217324,21.193586628500338,7.977118019764588,23.18989998810491,8.222337942568489,18.02873582951827,6.005646131925663,18.27955880826118,3.9012382565225683,18.53019845595775,2.7941706355471942,47.34212327891353,6.8904341103552165
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_note_happy.wav,happy,161.4990234375,0.018958602,0.010522453,1924.6997604423311,1664.7435346113468,2146.404794415075,514.5542272137568,3190.3397993607955,2933.8048828379824,0.018149149,0.04614032,0.08834561434659091,0.14264130852352427,-0.016261833377542632,0.14668802607626216,-453.18796,101.31494,93.851555,62.367485,25.547304,29.804617,-8.705566,32.252,-0.074343555,28.774029,-1.0654864,25.189505,-7.390969,18.659515,-0.6871119,17.970114,-18.735237,17.495062,-9.96557,13.787294,-12.324235,12.883041,-13.922837,12.5141,-5.646032,10.496337,0.22033314,0.2754315,0.2075758,0.25297427,0.22784138,0.30896607,0.24739946,0.35358322,0.22815524,0.30088142,0.28823578,0.32709888,0.38911888,0.37753472,0.39214185,0.36117664,0.4002867,0.35448694,0.40706256,0.36003834,0.33814937,0.32295766,0.26855338,0.3054771,23.597061096751837,4.93742986096047,20.94145261163343,7.891430986251874,23.41475546227862,9.060956883288481,20.765312688459776,6.813886687971281,19.97857644901978,5.289848516044219,18.64056164197304,2.1592485267965937,47.65170632977247,4.109467786424153
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_numb_happy.wav,happy,129.19921875,0.017204814,0.009251015,1877.805233802482,1671.8487830155254,2113.621334218129,598.4608756626147,3137.3632257634945,3050.7652365895988,0.018497126,0.048754603,0.09280672940340909,0.1465360755164778,-0.010646363936770443,0.1539817188793179,-464.0981,101.71088,95.874504,62.444675,30.534454,28.503374,-10.438913,33.991505,-1.9593526,26.444782,6.7936177,23.689539,-8.0167675,18.782799,4.1501966,16.908373,-24.18578,17.171534,-11.777683,12.757666,-11.410122,14.184105,-11.435662,13.642857,-6.0813293,8.447936,0.32301915,0.36928865,0.19262983,0.24289699,0.1971312,0.28149974,0.24095458,0.32805574,0.29886034,0.37357295,0.3751059,0.39866114,0.38342932,0.37699252,0.3358954,0.35707733,0.2912188,0.32286295,0.28062937,0.33994582,0.20263824,0.27147195,0.25132588,0.29673117,25.420565249946108,5.356524028596402,21.960646355584014,7.499812148364652,24.475750788249602,8.547366108131236,19.744067868910896,6.072510807807895,19.21834463701889,4.43820129820285,19.38065729610556,2.923009429619886,47.912008766834646,6.4893368843459385
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_pad_happy.wav,happy,112.34714673913044,0.016466627,0.013519193,2018.264881076163,1572.224655232188,2209.422650276677,542.4016289970289,3696.78955078125,2681.156925856788,0.018755319,0.045170203,0.09680757068452381,0.14483283391184518,0.014029481109178264,0.08239097918779589,-447.23837,116.04809,81.03339,61.698147,12.314129,34.380287,-10.319543,38.292156,4.6969337,21.750376,2.479054,20.180506,-15.729802,18.89409,2.3254933,20.36805,-10.410602,19.2715,-1.1934216,11.989095,-8.514026,14.258568,-8.927371,10.962124,-0.5267607,7.4790006,0.41698334,0.38038358,0.30603224,0.3140794,0.30763873,0.3207572,0.38467306,0.36683252,0.4711353,0.37978807,0.4568694,0.38698924,0.3848034,0.3689042,0.36730984,0.35619313,0.3801353,0.3646888,0.3420965,0.3317807,0.3435921,0.33347967,0.4029541,0.3387882,24.606487193962227,5.283787247925081,19.813442809934184,7.158210536763863,20.04794248132276,7.431076507159696,17.30751604045026,5.139439009641171,18.730567493823866,5.673509970299546,18.196524651105545,2.8045944486977783,47.40298301266032,6.0252035917047335
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_page_happy.wav,happy,123.046875,0.021454023,0.019451028,2184.6436531916006,1571.2038888993375,2332.241938802449,509.90852978106085,4111.895282451923,2626.313467349897,0.021564296,0.04859945,0.09638457245879122,0.14061167595162782,-0.009168096965389885,0.1126091022400482,-436.68042,94.95087,59.13413,59.74551,16.171213,22.264263,8.388666,35.287037,6.234025,23.52296,-6.2821803,24.591413,-10.500258,19.313532,0.31775555,16.33018,-14.162463,20.559393,-0.2902914,12.577791,-11.596326,13.717891,-3.0661044,10.127686,-0.45783684,8.747435,0.37424657,0.38051173,0.29957458,0.34764808,0.2990395,0.33993512,0.36530736,0.38530427,0.35068676,0.37121603,0.38168222,0.34960938,0.39966562,0.36276352,0.310226,0.3110929,0.35000068,0.36367503,0.37642998,0.3692115,0.34256664,0.34736046,0.3784811,0.3902959,25.82531019833023,4.969741020608303,20.57816623184927,9.239783625768442,22.433507450043606,9.057251163580382,18.2334975715423,7.096487790113395,19.154013883225712,5.650705096452113,18.2541176398196,2.7043977016752536,48.68882208665272,5.387832360587428
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_pain_happy.wav,happy,117.45383522727273,0.020141346,0.020029709,2092.397671256045,1604.0086203526275,2314.686951412337,537.344921991426,3945.427058293269,2754.0322229551343,0.016412063,0.04122435,0.08959156078296704,0.14862901347788804,-0.00931116450977554,0.11054448696979273,-442.21936,94.44197,65.324425,56.821217,16.21921,29.595247,3.5296147,28.723366,5.795159,19.844975,-2.2632544,26.35496,-7.6984076,19.846361,2.4987438,17.425503,-10.951146,17.664316,-10.054183,14.134355,-10.794825,13.622895,-9.65728,11.358643,-0.909476,10.402397,0.3004474,0.35036832,0.3265247,0.3816784,0.31277314,0.3618695,0.33826688,0.36538723,0.36733133,0.37669748,0.41476566,0.38142022,0.39597994,0.39201635,0.32884386,0.3707742,0.31045258,0.34691042,0.3021631,0.32123852,0.34375343,0.37802362,0.27573174,0.29071444,25.151739586217065,4.830486619137559,20.86804575854902,8.118243028141105,23.33894919266578,8.786074346672986,19.216052556934738,6.733332922834723,19.816896411516073,6.178896427768546,18.501501014812426,3.1576917510681928,46.602843058945574,5.90516939861382
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_pass_happy.wav,happy,117.45383522727273,0.020785354,0.01570478,2430.131287442856,1849.7325316927165,2232.4365271014244,536.7463621450737,4220.0771484375,3002.9562749980573,0.024089916,0.044818994,0.125361328125,0.1644198439894153,-0.00605037325359629,0.11887415844930191,-427.64136,114.72424,63.425922,67.52112,1.7679012,37.427925,-11.418295,32.35276,-2.1131556,21.085278,5.257592,21.584314,-14.012573,19.48363,0.45978597,20.700197,-8.235441,19.74269,-3.0410287,11.122569,-5.8048005,14.547425,-7.569823,12.720465,0.65694565,10.34081,0.36301398,0.35758388,0.3350306,0.35086888,0.3031022,0.32341,0.34582862,0.36553887,0.35098693,0.37128717,0.35238567,0.37428412,0.4286727,0.39734697,0.40512273,0.36656585,0.3642218,0.35415637,0.3327655,0.33468384,0.3248765,0.31451106,0.36320087,0.34234694,24.867658502981623,5.202799063960044,19.05951148846843,8.110611422008441,21.79461726070373,8.453106385012772,17.896417273571956,6.26471766265134,19.418139667820792,6.210988282616212,18.820528144058272,2.729145992662242,46.53701918386326,5.255347473394002
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_pearl_happy.wav,happy,117.45383522727273,0.019613586,0.019239957,1933.9343420785576,1633.1094172017627,2106.197381945833,550.4167145069969,3222.27256081321,2708.223952189962,0.016779812,0.04166749,0.09578080610795454,0.1458156954376432,-0.0006342337621699434,0.10187807879670477,-442.95627,85.39415,83.078415,67.82195,17.449095,27.04195,-18.985502,40.24219,-4.5093803,24.037209,3.0789843,22.935947,-12.574136,18.28208,-3.4646864,19.217592,-10.723424,16.253927,-4.3233585,13.33817,-8.963937,14.241771,-7.3368297,11.373418,-0.86119825,12.163584,0.31736785,0.31436503,0.2822487,0.3287862,0.35126907,0.37810144,0.38104782,0.37488687,0.41497156,0.36387682,0.4512767,0.38939664,0.40066272,0.3855538,0.32652405,0.3408156,0.31951785,0.3118621,0.3428717,0.31358021,0.35531083,0.33329037,0.3985822,0.35020798,24.72737249713341,4.404092143484502,19.514333706863784,7.9687665317236505,21.333906974978344,8.026760880127087,18.73199125142223,5.56602807782782,20.672243618272763,6.339413320752166,18.483325792906406,2.8972044012228397,47.44784059720926,4.522968130895433
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_peg_happy.wav,happy,135.99917763157896,0.019264927,0.015208122,2207.735127888797,1786.0483394980765,2272.975568293633,461.22916649198675,3997.501714178856,2782.456529397893,0.023198562,0.050699,0.11066323138297872,0.17524463244376776,-0.006367372020950181,0.117461669169691,-444.56677,114.927505,65.1871,62.437458,14.489063,26.669489,1.0852731,29.61194,4.881149,22.725765,-2.550405,24.905005,-14.482609,17.762901,2.323732,20.0566,-9.402788,18.367664,-4.446028,11.409818,-7.4782443,12.130451,-7.544455,11.081424,-0.6045606,8.9833765,0.29294008,0.3310425,0.23109323,0.29558095,0.27753586,0.35218638,0.32052758,0.36636302,0.35990155,0.36937755,0.47445658,0.40135628,0.48356205,0.3814465,0.4290805,0.38990843,0.3647575,0.34660944,0.3226455,0.32044986,0.29747966,0.3185081,0.33267465,0.35368833,24.80567796545209,5.071978331430061,20.431629931257014,7.6736900301468545,21.862514744995348,7.806649360528852,17.79950897064427,5.697400847999174,18.309357338672577,5.39552096244183,18.42071429779046,3.0308650373704253,46.85307358868378,4.970913624757392
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_perch_happy.wav,happy,151.99908088235293,0.019085338,0.017662175,2177.5918393625398,1647.8935846402778,2199.19458941171,477.0489864353022,3849.3104446765988,2779.271886517591,0.022442313,0.04440012,0.1077171148255814,0.15032030621882533,-0.010000036154199867,0.09709344974084917,-438.57303,89.78553,66.712746,66.71406,11.161272,24.85136,-6.910988,38.733814,-3.3309011,16.936695,6.262512,23.678162,-10.71098,18.970465,-3.4763472,21.542751,-10.01865,18.626574,-3.3963165,13.058582,-5.887245,15.255161,-8.27059,13.380682,0.3191407,11.06233,0.26873836,0.32645515,0.25726926,0.3120977,0.2999732,0.34093276,0.40037638,0.39185184,0.42325038,0.38014972,0.4977556,0.4052698,0.44054815,0.38373,0.35874912,0.34422445,0.35860768,0.34421864,0.37103564,0.34248084,0.34403506,0.34649372,0.23433466,0.26942635,24.83387891252023,4.605317746716413,19.164726200781267,8.196335577648407,20.612519328408755,7.859504784973716,17.01982029849818,5.513665401536702,20.670749831524574,6.323830419556462,18.345060144086425,3.020310903680209,46.55175246140057,5.1978124959117045
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_phone_happy.wav,happy,135.99917763157896,0.01803561,0.013425187,2623.7996074135467,2267.848986950648,2270.8090335148663,624.3887820932382,4080.421019136236,3414.849310265726,0.01873714,0.036542427,0.14835520540730338,0.19808483611306185,-0.009576432134632789,0.1163664298976055,-449.08765,92.9571,78.32087,76.10286,25.579172,27.179277,-13.907521,30.600729,0.29367626,33.184116,-2.3260076,23.30677,-10.590245,19.090435,1.4340358,20.291641,-16.685465,13.901147,-5.177904,11.602174,-8.897732,12.963234,-10.130832,15.431731,-1.8974895,11.187198,0.33752757,0.3530437,0.36001277,0.36411095,0.37146932,0.36945584,0.32506263,0.32601398,0.28419724,0.32836998,0.311875,0.34403387,0.28476834,0.35385323,0.25898516,0.3524508,0.24241403,0.3194374,0.20584145,0.25829446,0.20143217,0.2660594,0.23013094,0.2714696,25.0824880096754,4.996311417698388,19.734883529649448,9.203677413541065,20.932468894021127,7.357280732839685,19.24388547171082,6.363759047034687,18.90636653561243,5.245168426261886,18.81287722169159,3.1393500081255272,47.73827086390939,4.929172500947806
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_pick_happy.wav,happy,95.703125,0.01501488,0.012215968,2092.8010339063626,1526.3633361636719,2309.7973178252028,541.5225078899946,4024.31640625,2637.8348523727072,0.017368466,0.039493117,0.0893825954861111,0.1441451747418345,-0.014612353312557022,0.12121996635165239,-482.31046,121.07689,67.94108,60.131783,16.473114,25.485418,2.9431505,28.681385,5.980294,21.448719,0.7831993,23.075766,-13.732239,20.051765,-1.0139015,18.081184,-9.543996,19.489592,0.414251,10.854081,-13.236276,14.784228,-0.26610738,11.526986,-0.84628534,10.0261345,0.38941664,0.3449319,0.38703555,0.39427,0.3442895,0.37555683,0.3061962,0.34820357,0.37143806,0.34147418,0.47399142,0.38228455,0.414506,0.34665358,0.35733733,0.3275839,0.35268992,0.33945888,0.33845013,0.34642082,0.38886398,0.3869666,0.46598133,0.41340503,25.100648491701744,5.765452119253146,19.782700018120206,8.865999362383581,20.63213045420563,8.49967323943009,17.464846501602914,6.380338315035112,18.251433740775592,4.831727532332437,18.072145288867183,2.7620215893970594,48.856367916056044,5.368887790425574
D:\AI\EmoSpeech\dataset\TESS\OAF_happy\OAF_pike_happy.wav,happy,95.703125,0.015940866,0.012024195,2082.505422501128,1534.7435971448176,2313.7538268296576,591.9909771567487,4126.753697770365,2733.641736310391,0.017211584,0.04397958,0.08284322331460674,0.13425955584388308,-0.0010410329983595427,0.13260552799077166,-476.61847,117.666565,67.86811,60.85933,14.03411,28.948713,0.1162508,35.338226,3.0787978,21.738503,2.0300732,23.211485,-7.5999627,21.84734,-0.8894542,17.561022,-11.22221,19.949375,-3.358939,11.673305,-10.9812975,15.619691,-3.3363047,12.79545,-0.40018147,9.904353,0.4633446,0.4080882,0.3937207,0.35814145,0.34914395,0.37631905,0.34358898,0.37908912,0.34292933,0.38141623,0.39239532,0.37698033,0.4444977,0.39169815,0.38649052,0.34671825,0.400741,0.3607382,0.37575147,0.35024846,0.31183735,0.3233318,0.3528245,0.35327205,26.464425444979966,3.9782564267994553,19.338565186413508,8.427141232766546,21.848407747977802,9.256194331887906,17.89480014852535,6.4147389200464,19.434414389542418,5.720973381061408,17.668547610273222,2.5692282949135765,46.91899344044411,5.698235570566151
